config,n_vlinks,scheme,n_fabrics,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"diamond-48e-4L_final_vls_2",499,cioq,4,0.01,0,1252.6666666666667,712.3169672678695,1248.6666666666667,709.9452237808953,0.12369,125000,0.7367025195226168,1115,668.9619238476954,0.000318,0.009992,0.002224,0.001907,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,4,0.01,0,1174.6666666666667,624.8416666666668,1170.6666666666667,622.4606666666666,0.118652,125000,0.6578514571409776,994,598.918,0.0003,0.009996,0.002254,0.001967,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,4,0.01,0,1736.0,1086.0356666666657,1731.0,1082.629,0.151961,125000,0.9458053532582994,1435,863.602,0.000138,0.009994,0.002213,0.001691,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,4,0.01,0,1360.3333333333333,846.5310621242486,1356.0,843.0995323981297,0.144334,125000,0.7511454968827462,1140,691.5130260521042,,0.009992,0.001903,0.001544,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,4,0.01,0,2071.0,1255.4026666666668,2066.0,1251.8973333333329,0.153629,125000,1.0870746820306554,1645,1000.386,0.000155,0.009996,0.002667,0.001864,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,8,0.01,0,950.0,733.0596666666664,947.0,730.8999999999997,0.251701,125000,0.14824258416472716,224,154.026,0.005061,0.009968,0.00785,0.002134,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,8,0.01,0,1044.0,790.7226666666668,1042.0,788.6006666666667,0.240206,125000,0.15792549075346252,238,162.572,0.005214,0.009968,0.008046,0.002149,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,8,0.01,0,906.0,690.6283333333334,904.0,688.4509999999999,0.2384,125000,0.14185403220086532,215,144.848,0.004654,0.009963,0.007522,0.002061,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,8,0.01,0,1650.0,820.2126666666666,1646.0,817.9416666666672,0.080998,125000,1.0290183165260343,1557,1055.024,0.000767,0.009994,0.004972,0.002112,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,8,0.01,0,1286.5,730.3926666666666,1283.0,728.1226666666666,0.083396,125000,0.8991188635137566,1363,930.562,0.001142,0.009995,0.004423,0.001847,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,8,0.01,0,1510.0,805.0099999999999,1507.0,802.7266666666663,0.080587,125000,0.9612611746611553,1454,1008.544,0.001061,0.009995,0.004799,0.002084,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,8,0.01,0,1156.3333333333333,659.5103333333332,1153.0,656.9500000000002,0.06401,125000,1.1845534233593935,1788,1233.84,0.000817,0.009995,0.003933,0.001921,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,8,0.01,0,1278.0,651.6009999999999,1274.3333333333333,649.1033333333336,0.059718,125000,1.272426517368622,1926,1314.098,0.000824,0.009997,0.003906,0.002016,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,8,0.01,0,1167.3333333333333,631.3030000000003,1162.6666666666667,628.789,0.062017,125000,1.1713716762328688,1778,1217.732,0.000313,0.009996,0.003907,0.001905,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,8,0.01,0,1257.3333333333333,710.3240000000001,1254.0,707.959,0.085694,125000,1.0290183165260343,1557,1055.024,0.000767,0.009994,0.004391,0.001842,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,8,0.01,0,1384.0,766.1783333333336,1380.0,763.82,0.074113,125000,1.1149514996097671,1691,1168.8,0.000558,0.009995,0.004744,0.001938,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,8,0.01,0,1243.0,728.5193333333333,1239.5,726.1376666666665,0.074809,125000,1.0737678513905293,1629,1105.678,0.001028,0.009996,0.004578,0.001829,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,8,0.01,0,1467.0,877.2853333333335,1461.6666666666667,873.805333333333,0.112023,125000,1.0290183165260343,1557,1055.024,0.000435,0.009994,0.003569,0.001867,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,8,0.01,0,1304.0,791.4756666666666,1299.0,788.0823333333337,0.096129,125000,0.962278675904542,1460,1024.094,0.000332,0.009995,0.003419,0.001851,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,8,0.01,0,1454.0,852.3049999999997,1450.0,848.9089999999999,0.089949,125000,1.0857763300760044,1635,1139.042,8.7e-05,0.009995,0.00364,0.001955,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,8,0.01,0,1000.0,750.651666666667,997.0,748.5306666666665,0.235952,125000,0.1699350847976073,256,155.756,0.004337,0.009977,0.007152,0.00212,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,8,0.01,0,996.0,771.4906666666668,994.0,769.3016666666664,0.24644,125000,0.17274439012593065,261,154.282,0.002553,0.009976,0.006986,0.002428,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,8,0.01,0,1272.0,918.5609999999997,1270.0,916.4256666666662,0.238382,125000,0.21017234131988233,318,190.59,0.004106,0.009973,0.007333,0.002115,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,8,0.01,0,1199.3333333333333,668.7243333333333,1196.3333333333333,666.469,0.078828,125000,0.9458053532582994,1435,863.602,0.000453,0.009994,0.003195,0.002041,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,8,0.01,0,1176.0,649.9880000000002,1172.5,647.7469999999998,0.076566,125000,0.9001710324961743,1359,835.474,0.000565,0.009994,0.003366,0.002201,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,8,0.01,0,804.6666666666666,388.48433333333304,801.6666666666666,386.2576666666668,0.075809,125000,0.5705808513066302,866,522.37,0.000296,0.009989,0.002149,0.001497,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,8,0.01,0,1087.3333333333333,652.7056666666666,1084.0,650.1643333333336,0.066727,125000,1.3392259274139549,2032,1215.7,0.000201,0.009996,0.002853,0.001982,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,cioq,8,0.01,0,546.6666666666666,310.5203333333333,543.6666666666666,307.95033333333356,0.065648,125000,0.6235191420376606,935,575.862,6.4e-05,0.009993,0.001521,0.001333,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,cioq,8,0.01,0,748.6666666666666,335.7311289245154,744.3333333333334,333.2040748162993,0.077384,125000,0.6461617989144481,979,603.7054108216433,1.6e-05,0.009996,0.001544,0.001281,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,cioq,8,0.01,0,1073.6666666666667,578.3816666666665,1070.0,576.0263333333334,0.077938,125000,0.9458053532582994,1435,863.602,0.000453,0.009994,0.002778,0.001805,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,cioq,8,0.01,0,921.3333333333334,459.7682030728121,917.6666666666666,457.362725450902,0.072208,125000,0.7367025195226168,1115,668.9619238476954,0.000318,0.009992,0.002224,0.001907,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,8,0.01,0,790.3333333333334,398.6106666666667,787.0,396.23800000000017,0.074812,125000,0.6578514571409776,994,598.918,0.0003,0.009996,0.002254,0.001967,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,8,0.01,0,1141.0,687.819666666667,1136.3333333333333,684.4126666666666,0.098351,125000,0.9458053532582994,1435,863.602,0.000138,0.009994,0.002213,0.001691,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,8,0.01,0,981.6666666666666,539.5808283233134,977.0,536.1736806947229,0.08895,125000,0.7511454968827462,1140,691.5130260521042,,0.009992,0.001903,0.001544,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,8,0.01,0,1370.0,802.6206666666669,1366.0,799.096,0.095128,125000,1.0870746820306554,1645,1000.386,0.000155,0.009996,0.002667,0.001864,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,16,0.01,0,950.0,733.0596666666664,947.0,730.8999999999997,0.242814,125000,0.14824258416472716,224,154.026,0.005061,0.009968,0.00785,0.002134,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,16,0.01,0,1044.0,790.7226666666668,1042.0,788.6006666666667,0.240451,125000,0.15792549075346252,238,162.572,0.005214,0.009968,0.008046,0.002149,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,16,0.01,0,906.0,690.6283333333334,904.0,688.4509999999999,0.244398,125000,0.14185403220086532,215,144.848,0.004654,0.009963,0.007522,0.002061,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,16,0.01,0,1420.5,630.9613333333338,1417.5,628.7036666666667,0.063625,125000,1.0290183165260343,1557,1055.024,0.000767,0.009994,0.004972,0.002112,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,16,0.01,0,1066.5,565.603,1063.5,563.3430000000001,0.072889,125000,0.8991188635137566,1363,930.562,0.001142,0.009995,0.004423,0.001847,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,16,0.01,0,1175.0,616.3686666666664,1172.5,614.0970000000002,0.067971,125000,0.9612611746611553,1454,1008.544,0.001061,0.009995,0.004799,0.002084,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,16,0.01,0,965.0,509.44733333333323,962.0,506.8903333333333,0.05211,125000,1.1845534233593935,1788,1233.84,0.000817,0.009995,0.003933,0.001921,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,16,0.01,0,856.3333333333334,508.9183333333334,853.0,506.37999999999965,0.045473,125000,1.272426517368622,1926,1314.098,0.000824,0.009997,0.003906,0.002016,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,16,0.01,0,858.0,484.8276666666666,854.0,482.30366666666635,0.053156,125000,1.1713716762328688,1778,1217.732,0.000313,0.009996,0.003907,0.001905,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,16,0.01,0,1029.0,534.2686666666666,1025.6666666666667,531.8799999999999,0.056329,125000,1.0290183165260343,1557,1055.024,0.000767,0.009994,0.004391,0.001842,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,16,0.01,0,990.0,569.6173333333334,987.0,567.247,0.057621,125000,1.1149514996097671,1691,1168.8,0.000558,0.009995,0.004744,0.001938,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,16,0.01,0,1044.0,552.6886666666669,1041.0,550.299,0.060876,125000,1.0737678513905293,1629,1105.678,0.001028,0.009996,0.004578,0.001829,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,16,0.01,0,1186.0,657.3359999999999,1181.3333333333333,653.851,0.084746,125000,1.0290183165260343,1557,1055.024,0.000435,0.009994,0.003569,0.001867,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,16,0.01,0,1010.0,606.9566666666668,1005.0,603.5776666666666,0.077158,125000,0.962278675904542,1460,1024.094,0.000332,0.009995,0.003419,0.001851,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,16,0.01,0,1250.0,648.0816666666667,1245.0,644.6826666666665,0.073939,125000,1.0857763300760044,1635,1139.042,8.7e-05,0.009995,0.00364,0.001955,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,16,0.01,0,1000.0,750.651666666667,997.0,748.5306666666665,0.231144,125000,0.1699350847976073,256,155.756,0.004337,0.009977,0.007152,0.00212,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,16,0.01,0,996.0,771.4906666666668,994.0,769.3016666666664,0.253815,125000,0.17274439012593065,261,154.282,0.002553,0.009976,0.006986,0.002428,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,16,0.01,0,1272.0,918.5609999999997,1270.0,916.4256666666662,0.249803,125000,0.21017234131988233,318,190.59,0.004106,0.009973,0.007333,0.002115,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,16,0.01,0,1049.0,516.3643333333337,1045.3333333333333,514.1126666666668,0.068345,125000,0.9458053532582994,1435,863.602,0.000453,0.009994,0.003195,0.002041,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,16,0.01,0,1063.0,504.40966666666685,1060.0,502.12933333333336,0.064033,125000,0.9001710324961743,1359,835.474,0.000565,0.009994,0.003366,0.002201,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,16,0.01,0,693.5,296.15166666666653,690.0,293.90566666666643,0.059736,125000,0.5705808513066302,866,522.37,0.000296,0.009989,0.002149,0.001497,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,16,0.01,0,921.0,502.31499999999977,917.3333333333334,499.79766666666643,0.057573,125000,1.3392259274139549,2032,1215.7,0.000201,0.009996,0.002853,0.001982,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,cioq,16,0.01,0,453.6666666666667,240.35166666666657,450.6666666666667,237.81733333333352,0.051402,125000,0.6235191420376606,935,575.862,6.4e-05,0.009993,0.001521,0.001333,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,cioq,16,0.01,0,522.6666666666666,258.47661990647975,517.6666666666666,255.92585170340692,0.061031,125000,0.6461617989144481,979,603.7054108216433,1.6e-05,0.009996,0.001544,0.001281,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,cioq,16,0.01,0,841.3333333333334,430.53266666666667,837.3333333333334,428.1923333333336,0.055042,125000,0.9458053532582994,1435,863.602,0.000453,0.009994,0.002778,0.001805,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,cioq,16,0.01,0,747.0,347.9509018036073,743.3333333333334,345.57114228456913,0.060214,125000,0.7367025195226168,1115,668.9619238476954,0.000318,0.009992,0.002224,0.001907,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,16,0.01,0,603.3333333333334,298.3869999999999,599.6666666666666,296.00533333333334,0.056209,125000,0.6578514571409776,994,598.918,0.0003,0.009996,0.002254,0.001967,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,16,0.01,0,910.3333333333334,520.9626666666667,906.0,517.5483333333331,0.072533,125000,0.9458053532582994,1435,863.602,0.000138,0.009994,0.002213,0.001691,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,16,0.01,0,735.5,410.5457581830329,731.5,407.1182364729459,0.067088,125000,0.7511454968827462,1140,691.5130260521042,,0.009992,0.001903,0.001544,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,16,0.01,0,1107.0,610.1416666666665,1103.0,606.6633333333333,0.074623,125000,1.0870746820306554,1645,1000.386,0.000155,0.009996,0.002667,0.001864,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,4,0.025,0,2379.0,1835.6513333333332,2377.0,1833.4763333333344,0.246037,125000,0.3706064604118179,560,385.85,0.012674,0.024969,0.019662,0.005347,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,4,0.025,0,2615.0,1979.810333333334,2613.0,1977.621666666667,0.245547,125000,0.3948137268836563,597,407.21,0.013065,0.02497,0.020152,0.005381,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,4,0.025,0,2270.0,1729.6163333333334,2268.0,1727.3810000000014,0.248206,125000,0.3546350805021633,537,362.89,0.011656,0.024965,0.018847,0.005164,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,4,0.025,0,6828.0,3198.508333333333,6824.0,3196.2496666666693,0.174179,125000,2.5725457913150858,3894,2638.346,0.001919,0.024994,0.012433,0.005281,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,4,0.025,0,4900.333333333333,2863.2516666666666,4897.0,2860.9780000000005,0.147494,125000,2.2477971587843912,3409,2327.164,0.002856,0.024995,0.011062,0.004618,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,4,0.025,0,5660.333333333333,3150.414666666667,5657.333333333333,3148.1219999999985,0.141414,125000,2.4031529366528885,3635,2522.076,0.002652,0.024995,0.012001,0.005212,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,4,0.025,0,4156.0,2571.161666666666,4153.0,2568.608666666667,0.095339,125000,2.961383558398484,4471,3085.352,0.002044,0.024996,0.009835,0.004803,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,4,0.025,0,4505.0,2580.125666666666,4501.666666666667,2577.645333333334,0.093584,125000,3.181066293421555,4816,3285.988,0.002061,0.024997,0.009766,0.00504,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,4,0.025,0,4594.0,2475.1040000000003,4590.0,2472.549,0.105295,125000,2.928429190582172,4445,3045.07,0.000784,0.024997,0.009771,0.004763,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,4,0.025,0,4803.666666666667,2782.2626666666683,4800.333333333333,2779.898,0.134562,125000,2.5725457913150858,3894,2638.346,0.001919,0.024994,0.010981,0.004607,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,4,0.025,0,5212.0,2998.927333333332,5208.0,2996.5390000000007,0.164554,125000,2.787378749024418,4228,2922.748,0.001396,0.024994,0.011863,0.004845,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,4,0.025,0,4858.0,2854.962666666665,4854.0,2852.587666666667,0.136457,125000,2.6844196284763235,4074,2764.946,0.00257,0.024998,0.011449,0.004573,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,4,0.025,0,5497.666666666667,3450.546999999999,5493.333333333333,3447.051333333333,0.173907,125000,2.5725457913150858,3894,2638.346,0.001088,0.024994,0.008926,0.004669,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,4,0.025,0,4969.0,3073.1959999999995,4964.0,3069.796333333333,0.195272,125000,2.405696689761355,3651,2561.02,0.00083,0.024996,0.00855,0.004629,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,4,0.025,0,5417.0,3366.0756666666657,5413.0,3362.7293333333328,0.178573,125000,2.714440825190011,4087,2848.372,0.000217,0.024994,0.009103,0.004889,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,4,0.025,0,2504.0,1880.693999999999,2501.0,1878.451000000001,0.222679,125000,0.42483771199401826,642,390.108,0.010868,0.024963,0.017904,0.005304,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,4,0.025,0,2494.0,1934.899333333334,2491.0,1932.6856666666665,0.252829,125000,0.43186097531482665,654,386.448,0.006396,0.024967,0.017494,0.006077,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,4,0.025,0,3185.0,2302.662666666666,3183.0,2300.451333333333,0.239727,125000,0.5254308532997058,797,477.214,0.010281,0.024975,0.018361,0.005295,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,4,0.025,0,4536.0,2619.369666666668,4532.333333333333,2617.1013333333335,0.13172,125000,2.3645133831457485,3589,2159.732,0.001134,0.024993,0.007991,0.005105,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,4,0.025,0,4338.333333333333,2541.183333333333,4334.666666666667,2538.9026666666664,0.138807,125000,2.2504275812404355,3398,2089.45,0.001413,0.02499,0.008417,0.005505,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,4,0.025,0,2900.6666666666665,1525.988333333334,2897.3333333333335,1523.7359999999994,0.126926,125000,1.4264521282665754,2165,1306.656,0.00074,0.024983,0.005375,0.003744,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,4,0.025,0,4213.5,2548.708666666668,4209.0,2546.1793333333326,0.101128,125000,3.3480648185348874,5082,3039.996,0.000503,0.024996,0.007135,0.004955,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
