config,n_vlinks,scheme,cell_size,voq_dur_spec,voq_length,voq_dur,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"3s12e_final_vls_4",299,voqa,256,32.0,1563,32.01024,0.01,0,175806.66666666666,117798.0579710145,175679.0,117713.3260869565,0.023540333333333333,12500,0.0645331991042792,97,58.73913043478261,0.001179,0.009907,0.004089,0.001879,0.018443,0.154959,0.063874,0.029331,"",3,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,voqa,256,32.0,1563,32.01024,0.01,0,198394.0,117681.61222222222,198255.0,117599.52722222224,0.020776333333333334,12500,0.04684959873318685,71,42.096666666666664,0.000884,0.009889,0.003799,0.00258,0.019062,0.213449,0.081979,0.055606,"",3,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,voqa,256,32.0,1563,32.01024,0.01,0,307009.3333333333,237935.82996633003,306789.0,237765.87878787876,0.009619999999999998,12500,0.11229898481717725,170,102.31313131313131,0.001275,0.009949,0.003694,0.002076,0.011429,0.089048,0.033064,0.018583,"",3,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,voqa,256,32.0,1563,32.01024,0.01,0,334325.6666666667,239316.29381443298,334090.0,239149.09450171824,0.0073806666666666665,12500,0.0807526143658901,121,73.71134020618557,0.001769,0.009941,0.004042,0.002298,0.02204,0.123835,0.050375,0.028628,"",3,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,voqa,256,32.0,1563,32.01024,0.01,0,337475.0,247951.47278911574,337260.0,247781.7653061225,0.010968666666666668,12500,0.058768908896437426,86,52.816326530612244,0.000648,0.009954,0.003288,0.002227,0.011081,0.170158,0.056201,0.038003,"",3,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.01,0,336472.0,242769.47,336236.0,242602.39833333332,0.009383,12500,0.06570820301206404,99,59.51,0.000869,0.009936,0.003794,0.002426,0.013327,0.152188,0.058102,0.037138,"",3,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,voqa,256,32.0,1563,32.01024,0.01,0,331286.0,241204.41326530612,331076.5,241034.43367346938,0.008437333333333333,12500,0.09014368904033028,135,77.95918367346938,0.00047,0.009946,0.003439,0.002334,0.005244,0.110934,0.03836,0.026049,"",3,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,voqa,256,32.0,1563,32.01024,0.01,0,196283.66666666666,141645.81833333336,196140.33333333334,141542.02166666667,0.008890333333333333,12500,0.11229898481717725,170,102.16,0.001819,0.009949,0.004221,0.002368,0.016283,0.089048,0.037782,0.021196,"",3,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,voqa,256,32.0,1563,32.01024,0.01,0,199356.33333333334,145067.4511784512,199220.33333333334,144966.11279461283,0.011057333333333334,12500,0.05752052044566899,87,51.44444444444444,0.000912,0.009917,0.003788,0.002465,0.015978,0.173851,0.066397,0.043227,"",3,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,voqa,256,32.0,1563,32.01024,0.01,0,196697.0,146410.46,196554.0,146304.05499999996,0.007409666666666666,12500,0.09690955431295971,145,88.04,0.000768,0.009944,0.003858,0.002313,0.007951,0.103189,0.040016,0.023998,"",3,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.01,0,232533.5,146906.94666666666,232375.5,146807.63666666666,0.007137333333333333,12500,0.04640758856888278,66,40.51,0.000627,0.009877,0.003393,0.002176,0.013679,0.215482,0.074108,0.047544,"",3,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,voqa,256,32.0,1563,32.01024,0.01,0,198007.66666666666,143254.268707483,197869.33333333334,143150.88945578234,0.013413,12500,0.07586908031500841,114,72.0204081632653,0.001868,0.009942,0.004272,0.002459,0.024846,0.131806,0.056708,0.032613,"",3,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,voqa,256,64.0,3125,64.0,0.01,0,263256.0,218624.99166666664,263166.0,218544.36999999997,0.007774666666666667,12500,0.06580029610133246,99,70.44,0.003149,0.009947,0.005936,0.002254,0.048128,0.151975,0.090752,0.034429,"",3,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,voqa,256,64.0,3125,64.0,0.01,0,263360.0,221419.14833333335,263263.0,221337.46333333332,0.010297333333333334,12500,0.06940155043063663,105,73.72,0.003631,0.009929,0.006109,0.002286,0.052638,0.144089,0.088595,0.033166,"",3,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,voqa,256,64.0,3125,64.0,0.01,0,263255.0,217480.5,263158.0,217400.205,0.019949666666666668,12500,0.06819096196990052,100,71.18,0.002775,0.00993,0.005703,0.002228,0.040967,0.146647,0.084191,0.032885,"",3,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,voqa,256,64.0,3125,64.0,0.01,0,263582.0,212189.99833333332,263489.0,212111.36000000004,0.027988,12500,0.07038981881660637,106,73.39,0.003233,0.009921,0.005695,0.002297,0.046228,0.142066,0.081524,0.032904,"",3,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,voqa,256,64.0,3125,64.0,0.01,0,263503.0,224198.755,263406.0,224115.78333333335,0.03445033333333334,12500,0.07527739720871413,114,79.15,0.00268,0.009931,0.006214,0.002192,0.03589,0.132842,0.083127,0.029319,"",3,"2s4e2L",5,"exp-msggen1"
"2s4e_final_vls_1",100,voqa,256,64.0,3125,64.0,0.01,0,264506.0,219531.4066666667,264409.0,219450.81500000003,0.013633999999999999,12500,0.06580029610133246,99,70.44,0.003766,0.009947,0.007124,0.002067,0.057591,0.151975,0.108902,0.031581,"",3,"2s4e",1,"exp-msggen1"
"2s4e_final_vls_2",100,voqa,256,64.0,3125,64.0,0.01,0,264609.0,222379.21333333332,264512.0,222297.4683333333,0.011569999999999999,12500,0.06940155043063663,105,73.72,0.003933,0.009929,0.007331,0.002242,0.057024,0.144089,0.106314,0.032513,"",3,"2s4e",2,"exp-msggen1"
"2s4e_final_vls_3",100,voqa,256,64.0,3125,64.0,0.01,0,264465.0,218271.11833333335,264368.0,218190.83666666664,0.020994666666666665,12500,0.06819096196990052,100,71.18,0.003968,0.00993,0.006843,0.001916,0.058619,0.146647,0.101029,0.028297,"",3,"2s4e",3,"exp-msggen1"
"2s4e_final_vls_4",100,voqa,256,64.0,3125,64.0,0.01,0,264708.0,212969.63333333333,264616.0,212891.02166666667,0.016022333333333333,12500,0.07038981881660637,106,73.39,0.003886,0.009921,0.006834,0.00216,0.055539,0.142066,0.097829,0.030964,"",3,"2s4e",4,"exp-msggen1"
"2s4e_final_vls_5",100,voqa,256,64.0,3125,64.0,0.01,0,264937.0,225211.54333333336,264840.0,225128.65166666664,0.014835666666666669,12500,0.07303108202851134,110,76.78,0.002606,0.009942,0.007239,0.002335,0.03589,0.136928,0.099752,0.032176,"",3,"2s4e",5,"exp-msggen1"
"3s12e_final_vls_1",300,voqa,256,64.0,3125,64.0,0.01,0,352686.6666666667,237111.5422222222,352558.3333333333,237025.89888888886,0.05113266666666666,12500,0.0575957240934433,87,60.693333333333335,0.002481,0.009914,0.005742,0.002107,0.043434,0.173624,0.100495,0.036879,"",3,"3s12e",1,"exp-msggen1"
"3s12e_final_vls_2",300,voqa,256,64.0,3125,64.0,0.01,0,353177.3333333333,236849.38944444447,353049.3333333333,236764.62999999995,0.025365666666666665,12500,0.054252294872073094,82,55.18,0.00254,0.009916,0.005446,0.002008,0.047234,0.184324,0.101328,0.037362,"",3,"3s12e",2,"exp-msggen1"
"3s12e_final_vls_3",300,voqa,256,64.0,3125,64.0,0.01,0,352533.0,238391.50444444446,352411.3333333333,238305.82722222214,0.023942666666666668,12500,0.05544743306108643,84,57.93333333333333,0.002976,0.009916,0.005646,0.00201,0.054129,0.180351,0.102693,0.036543,"",3,"3s12e",3,"exp-msggen1"
"3s12e_final_vls_4",300,voqa,256,64.0,3125,64.0,0.01,0,353156.6666666667,236476.3105555555,353029.0,236391.5372222222,0.018900666666666666,12500,0.053699636453461215,81,56.196666666666665,0.002284,0.009908,0.005564,0.002065,0.042844,0.186221,0.104532,0.03881,"",3,"3s12e",4,"exp-msggen1"
"3s12e_final_vls_5",300,voqa,256,64.0,3125,64.0,0.01,0,352991.3333333333,241620.055,352866.0,241533.18333333323,0.02398866666666667,12500,0.05694436535504812,86,58.973333333333336,0.003074,0.009921,0.005797,0.00202,0.054415,0.17561,0.102609,0.035757,"",3,"3s12e",5,"exp-msggen1"
"double_reserve_alt_final_vls_1",95,voqa,256,64.0,3125,64.0,0.01,0,667449.6666666666,480838.9543859648,667214.0,480671.58596491226,0.008805666666666667,12500,0.0632455064067698,94,62.38947368421053,0.001006,0.009912,0.003736,0.002147,0.01603,0.158114,0.059565,0.034234,"",3,"double_reserve_alt",1,"exp-msggen1"
"double_reserve_alt_final_vls_2",100,voqa,256,64.0,3125,64.0,0.01,0,627531.3333333334,487131.08,627323.3333333334,486962.72833333333,0.032375,12500,0.05618198468479097,85,59.6,0.001406,0.009914,0.004004,0.002229,0.025204,0.177993,0.071894,0.040013,"",3,"double_reserve_alt",2,"exp-msggen1"
"double_reserve_alt_final_vls_3",100,voqa,256,64.0,3125,64.0,0.01,0,674538.6666666666,492809.1683333333,674322.0,492641.8616666667,0.264226,12500,0.04917242803615157,72,49.65,0.001279,0.009909,0.003672,0.002027,0.026137,0.203366,0.07538,0.041606,"",3,"double_reserve_alt",3,"exp-msggen1"
"double_reserve_alt_final_vls_4",99,voqa,256,64.0,3125,64.0,0.01,0,626565.6666666666,475853.6734006734,626345.0,475688.51851851854,0.084607,12500,0.06551963623497963,99,65.8989898989899,0.001265,0.00992,0.004226,0.002343,0.019424,0.152626,0.06499,0.036025,"",3,"double_reserve_alt",4,"exp-msggen1"
"double_reserve_alt_final_vls_5",99,voqa,256,64.0,3125,64.0,0.01,0,665129.3333333334,476471.0185185185,664894.0,476304.9999999998,0.01796,12500,0.06278606902700429,95,63.55555555555556,0.001324,0.009912,0.003999,0.002231,0.021325,0.159271,0.06424,0.035844,"",3,"double_reserve_alt",5,"exp-msggen1"
"rhomb_final_vls_1",100,voqa,256,64.0,3125,64.0,0.01,0,397815.0,292514.05499999993,397676.0,292410.21,0.009134333333333333,12500,0.057624598788730934,86,57.34,0.001426,0.009914,0.004139,0.002388,0.024933,0.173537,0.072433,0.041798,"",3,"rhomb",1,"exp-msggen1"
"rhomb_final_vls_2",100,voqa,256,64.0,3125,64.0,0.01,0,398852.3333333333,289401.965,398714.0,289300.265,0.007929,12500,0.04906265792043018,74,52.87,0.001944,0.009903,0.004526,0.002461,0.040087,0.203821,0.093191,0.050683,"",3,"rhomb",2,"exp-msggen1"
"rhomb_final_vls_3",99,voqa,256,64.0,3125,64.0,0.01,0,395624.3333333333,281170.0303030303,395482.0,281068.44276094274,0.009159333333333332,12500,0.06308193081173828,95,66.20202020202021,0.002518,0.009919,0.004606,0.00253,0.040248,0.158524,0.073618,0.040432,"",3,"rhomb",3,"exp-msggen1"
"rhomb_final_vls_4",100,voqa,256,64.0,3125,64.0,0.01,0,394641.6666666667,282205.2149999999,394498.0,282103.80333333334,0.009313,12500,0.06075703262652653,91,62.83,0.002152,0.009923,0.004065,0.002259,0.035742,0.16459,0.067425,0.037474,"",3,"rhomb",4,"exp-msggen1"
"rhomb_final_vls_5",100,voqa,256,64.0,3125,64.0,0.01,0,399858.0,290991.105,399715.0,290887.0416666667,0.009396,12500,0.0599912412787733,90,62.31,0.001962,0.009933,0.004385,0.002412,0.032967,0.166691,0.073582,0.040471,"",3,"rhomb",5,"exp-msggen1"
"2s4e2L_final_vls_1",100,voqa,256,64.0,3125,64.0,0.01,0,261505.0,222244.1133333333,261407.0,222161.32166666668,0.008923333333333333,12500,0.13027618551328818,192,118.69,0.002341,0.009953,0.005845,0.002341,0.01809,0.07676,0.045069,0.018045,"",3,"2s4e2L",1,"exp-msggen2"
"2s4e2L_final_vls_2",100,voqa,256,64.0,3125,64.0,0.01,0,265409.0,223127.52833333332,265318.0,223046.3583333333,0.009338333333333332,12500,0.07797818170475901,113,68.61,0.001801,0.009924,0.006116,0.002778,0.023271,0.128241,0.079006,0.035905,"",3,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,voqa,256,64.0,3125,64.0,0.01,0,261089.0,214262.31500000003,260991.0,214182.60333333333,0.016781333333333332,12500,0.1038540227855726,155,94.2,0.002204,0.009949,0.005028,0.002361,0.021394,0.096289,0.048668,0.022837,"",3,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,voqa,256,64.0,3125,64.0,0.01,0,263731.0,218460.86,263634.0,218380.00666666668,0.013031666666666665,12500,0.08640727203601455,130,80.57,0.002049,0.009913,0.005573,0.002992,0.023884,0.115731,0.064985,0.034924,"",3,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,voqa,256,64.0,3125,64.0,0.01,0,261624.0,218850.78833333336,261526.0,218769.25166666668,0.012365333333333334,12500,0.09992605471950756,150,88.93,0.002539,0.009957,0.004979,0.002192,0.025543,0.100074,0.050075,0.022042,"",3,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,voqa,256,64.0,3125,64.0,0.01,0,265508.0,217683.00666666668,265418.0,217604.045,0.018172,12500,0.06644827334161722,100,59.48,0.001717,0.009929,0.006016,0.002937,0.026042,0.150493,0.091258,0.044502,"",3,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,voqa,256,64.0,3125,64.0,0.01,0,263162.0,226810.2033333333,263065.0,226725.70166666663,0.017443666666666666,12500,0.12498906345694753,187,113.71,0.003347,0.00996,0.006867,0.002171,0.026911,0.080007,0.055201,0.017436,"",3,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,voqa,256,64.0,3125,64.0,0.01,0,266918.0,216189.39999999997,266833.0,216113.46166666667,0.018054666666666667,12500,0.04661439639018115,68,44.29,0.002007,0.009919,0.005403,0.002426,0.043497,0.214526,0.116941,0.052435,"",3,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,voqa,256,64.0,3125,64.0,0.01,0,264814.0,219504.2016666667,264723.0,219423.7716666666,0.010514,12500,0.08755877382693132,132,74.41,0.001465,0.00992,0.005795,0.00274,0.016837,0.114209,0.066668,0.031535,"",3,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,voqa,256,64.0,3125,64.0,0.01,0,275254.0,224994.85166666668,275166.0,224919.17833333332,0.008732666666666666,12500,0.033625087004912624,50,32.14,0.001379,0.009892,0.00462,0.003349,0.041594,0.297397,0.138992,0.100616,"",3,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,voqa,256,64.0,3125,64.0,0.01,0,394162.0,237112.1283333333,394024.0,237027.1622222222,0.029251666666666665,12500,0.06089318118157128,91,55.75,0.000868,0.009902,0.004907,0.002234,0.014404,0.164222,0.081315,0.037044,"",3,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,voqa,256,64.0,3125,64.0,0.01,0,348304.3333333333,231363.14000000004,348176.6666666667,231277.8077777778,0.02122033333333333,12500,0.08424103043628431,127,79.59,0.001881,0.009948,0.005033,0.002203,0.02251,0.118707,0.060095,0.026261,"",3,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,voqa,256,64.0,3125,64.0,0.01,0,350116.6666666667,228137.15888888887,349993.6666666667,228053.79944444442,0.022426666666666668,12500,0.07278815008916548,110,66.98,0.001835,0.009918,0.004583,0.00201,0.025452,0.137385,0.063409,0.027817,"",3,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,voqa,256,64.0,3125,64.0,0.01,0,350165.6666666667,234672.5730211818,350038.0,234587.85172798214,0.02218233333333333,12500,0.0645331991042792,97,58.73913043478261,0.001179,0.009907,0.004089,0.001879,0.018443,0.154959,0.063874,0.029331,"",3,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,voqa,256,64.0,3125,64.0,0.01,0,395310.0,234532.98833333328,395170.0,234450.88444444444,0.017786,12500,0.04684959873318685,71,42.096666666666664,0.000884,0.009889,0.003799,0.00258,0.019062,0.213449,0.081979,0.055606,"",3,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,voqa,256,64.0,3125,64.0,0.01,0,612435.0,474590.58080808073,612214.6666666666,474420.58249158255,0.012084999999999999,12500,0.11229898481717725,170,102.31313131313131,0.001275,0.009949,0.003694,0.002076,0.011429,0.089048,0.033064,0.018583,"",3,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,voqa,256,64.0,3125,64.0,0.01,0,666989.0,477405.5085910652,666753.6666666666,477238.39175257727,0.011569666666666666,12500,0.0807526143658901,121,73.71134020618557,0.001769,0.009941,0.004042,0.002298,0.02204,0.123835,0.050375,0.028628,"",3,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,voqa,256,64.0,3125,64.0,0.01,0,672814.5,494449.9914965985,672599.5,494280.306122449,0.010017,12500,0.058768908896437426,86,52.816326530612244,0.000648,0.009954,0.003288,0.002227,0.011081,0.170158,0.056201,0.038003,"",3,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,voqa,256,64.0,3125,64.0,0.01,0,671033.0,484115.94833333336,670798.0,483948.83500000014,0.010537666666666667,12500,0.06570820301206404,99,59.51,0.000869,0.009936,0.003794,0.002426,0.013327,0.152188,0.058102,0.037138,"",3,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,voqa,256,64.0,3125,64.0,0.01,0,661013.5,481063.37585034006,660805.0,480893.4659863947,0.013460333333333333,12500,0.09014368904033028,135,77.95918367346938,0.00047,0.009946,0.003439,0.002334,0.005244,0.110934,0.03836,0.026049,"",3,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,voqa,256,64.0,3125,64.0,0.01,0,391512.6666666667,282525.2083333334,391369.3333333333,282421.455,0.009045,12500,0.11229898481717725,170,102.16,0.001819,0.009949,0.004221,0.002368,0.016283,0.089048,0.037782,0.021196,"",3,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,voqa,256,64.0,3125,64.0,0.01,0,397609.3333333333,289308.1818181818,397473.3333333333,289206.835016835,0.009109333333333332,12500,0.05752052044566899,87,51.44444444444444,0.000912,0.009917,0.003788,0.002465,0.015978,0.173851,0.066397,0.043227,"",3,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,voqa,256,64.0,3125,64.0,0.01,0,392383.0,292007.87333333335,392240.0,291901.4483333334,0.014782333333333335,12500,0.09690955431295971,145,88.04,0.000768,0.009944,0.003858,0.002313,0.007951,0.103189,0.040016,0.023998,"",3,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,voqa,256,64.0,3125,64.0,0.01,0,463783.5,292979.39,463625.5,292880.0783333333,0.007916666666666667,12500,0.04640758856888278,66,40.51,0.000627,0.009877,0.003393,0.002176,0.013679,0.215482,0.074108,0.047544,"",3,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,voqa,256,64.0,3125,64.0,0.01,0,394923.3333333333,285707.5374149659,394784.3333333333,285604.09523809527,0.007353999999999999,12500,0.07586908031500841,114,72.0204081632653,0.001868,0.009942,0.004272,0.002459,0.024846,0.131806,0.056708,0.032613,"",3,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,voqa,256,128.0,6250,128.0,0.01,0,525232.0,436133.4283333333,525146.0,436052.835,0.009047,12500,0.06580029610133246,99,70.44,0.003149,0.009947,0.005936,0.002254,0.048128,0.151975,0.090752,0.034429,"",3,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,voqa,256,128.0,6250,128.0,0.01,0,525299.0,441713.69333333336,525202.0,441631.9633333334,0.011079333333333335,12500,0.06940155043063663,105,73.72,0.003631,0.009929,0.006109,0.002286,0.052638,0.144089,0.088595,0.033166,"",3,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,voqa,256,128.0,6250,128.0,0.01,0,525113.0,433922.36333333334,525016.0,433842.18333333335,0.011653000000000002,12500,0.06819096196990052,100,71.18,0.002775,0.00993,0.005703,0.002228,0.040967,0.146647,0.084191,0.032885,"",3,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,voqa,256,128.0,6250,128.0,0.01,0,525869.0,423319.20833333326,525777.0,423240.63166666665,0.009110333333333333,12500,0.07038981881660637,106,73.39,0.003233,0.009921,0.005695,0.002297,0.046228,0.142066,0.081524,0.032904,"",3,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,voqa,256,128.0,6250,128.0,0.01,0,525647.0,447305.445,525550.0,447222.55833333335,0.011981,12500,0.07527739720871413,114,79.15,0.00268,0.009931,0.006214,0.002192,0.03589,0.132842,0.083127,0.029319,"",3,"2s4e2L",5,"exp-msggen1"
"2s4e_final_vls_1",100,voqa,256,128.0,6250,128.0,0.01,0,527346.0,437688.00833333336,527255.0,437607.45666666667,0.012459,12500,0.06580029610133246,99,70.44,0.003766,0.009947,0.007124,0.002067,0.057591,0.151975,0.108902,0.031581,"",3,"2s4e",1,"exp-msggen1"
"2s4e_final_vls_2",100,voqa,256,128.0,6250,128.0,0.01,0,527409.0,443357.885,527312.0,443276.165,0.015545666666666666,12500,0.06940155043063663,105,73.72,0.003933,0.009929,0.007331,0.002242,0.057024,0.144089,0.106314,0.032513,"",3,"2s4e",2,"exp-msggen1"
"2s4e_final_vls_3",100,voqa,256,128.0,6250,128.0,0.01,0,527285.0,435293.715,527188.0,435213.475,0.05389466666666667,12500,0.06819096196990052,100,71.18,0.003968,0.00993,0.006843,0.001916,0.058619,0.146647,0.101029,0.028297,"",3,"2s4e",3,"exp-msggen1"
"2s4e_final_vls_4",100,voqa,256,128.0,6250,128.0,0.01,0,527814.0,424658.47833333333,527722.0,424579.89666666667,0.04228933333333334,12500,0.07038981881660637,106,73.39,0.003886,0.009921,0.006834,0.00216,0.055539,0.142066,0.097829,0.030964,"",3,"2s4e",4,"exp-msggen1"
"2s4e_final_vls_5",100,voqa,256,128.0,6250,128.0,0.01,0,528064.0,449043.055,527967.0,448960.16,0.02057866666666667,12500,0.07303108202851134,110,76.78,0.002606,0.009942,0.007239,0.002335,0.03589,0.136928,0.099752,0.032176,"",3,"2s4e",5,"exp-msggen1"
"3s12e_final_vls_1",300,voqa,256,128.0,6250,128.0,0.01,0,703475.0,472893.4100000001,703346.6666666666,472807.7572222221,0.023481000000000002,12500,0.0575957240934433,87,60.693333333333335,0.002481,0.009914,0.005742,0.002107,0.043434,0.173624,0.100495,0.036879,"",3,"3s12e",1,"exp-msggen1"
"3s12e_final_vls_2",300,voqa,256,128.0,6250,128.0,0.01,0,704470.6666666666,472338.7750000001,704342.6666666666,472254.00333333324,0.01694,12500,0.054252294872073094,82,55.18,0.00254,0.009916,0.005446,0.002008,0.047234,0.184324,0.101328,0.037362,"",3,"3s12e",2,"exp-msggen1"
